Time,x,Y,Z
2016-05-21 00:16:12.292682,48026.67,1640,3040
2016-05-21 00:16:12.300813,48026.67,1640,3040
2016-05-21 00:16:12.308943,48026.67,1640,3040
2016-05-21 00:16:12.317073,48026.67,1640,3040
2016-05-21 00:16:12.325203,48026.67,1640,3040
2016-05-21 00:16:12.333333,48026.67,1640,3040
2016-05-21 00:16:12.341463,48020,1640,3040
2016-05-21 00:16:12.349593,48020,1640,3046.67
2016-05-21 00:16:12.357723,48020,1640,3046.67
2016-05-21 00:16:12.365853,48020,1640,3046.67
2016-05-21 00:16:12.373983,48006.67,1633.33,3046.67
2016-05-21 00:16:12.382113,48006.67,1633.33,3046.67
2016-05-21 00:16:12.390243,48006.67,1633.33,3046.67
2016-05-21 00:16:12.398373,48000,1633.33,3046.67
2016-05-21 00:16:12.406504,48000,1633.33,3046.67
2016-05-21 00:16:12.414634,47993.33,1633.33,3053.33
2016-05-21 00:16:12.422764,47993.33,1633.33,3053.33
2016-05-21 00:16:12.430894,47993.33,1640,3053.33
2016-05-21 00:16:12.439024,47993.33,1633.33,3053.33
2016-05-21 00:16:12.447154,47993.33,1633.33,3046.67
2016-05-21 00:16:12.455284,47993.33,1633.33,3046.67
2016-05-21 00:16:12.463414,47986.67,1633.33,3046.67
2016-05-21 00:16:12.471544,47986.67,1633.33,3046.67
2016-05-21 00:16:12.479674,47993.33,1633.33,3046.67
2016-05-21 00:16:12.487804,47993.33,1633.33,3046.67
2016-05-21 00:16:12.495934,47993.33,1640,3040
2016-05-21 00:16:12.504065,47993.33,1640,3046.67
2016-05-21 00:16:12.512195,47993.33,1640,3046.67
2016-05-21 00:16:12.520325,47993.33,1640,3040
2016-05-21 00:16:12.528455,48000,1640,3040
2016-05-21 00:16:12.536585,48000,1640,3040
2016-05-21 00:16:12.544715,48000,1640,3040
2016-05-21 00:16:12.552845,48000,1640,3046.67
2016-05-21 00:16:12.560975,48006.67,1640,3046.67
2016-05-21 00:16:12.569105,48006.67,1640,3040
2016-05-21 00:16:12.577235,48020,1640,3040
2016-05-21 00:16:12.585365,48020,1640,3040
2016-05-21 00:16:12.593495,48020,1640,3040
2016-05-21 00:16:12.601626,48020,1640,3040
2016-05-21 00:16:12.609756,48026.67,1640,3046.67
2016-05-21 00:16:12.617886,48026.67,1640,3046.67
2016-05-21 00:16:12.626016,48026.67,1640,3040
2016-05-21 00:16:12.634146,48020,1640,3046.67
2016-05-21 00:16:12.642276,48020,1640,3046.67
2016-05-21 00:16:12.650406,48020,1640,3040
2016-05-21 00:16:12.658536,48020,1640,3046.67
2016-05-21 00:16:12.666666,48020,1640,3046.67
2016-05-21 00:16:12.674796,48020,1640,3046.67
2016-05-21 00:16:12.682926,48020,1640,3046.67
2016-05-21 00:16:12.691056,48020,1640,3046.67
2016-05-21 00:16:12.699186,48006.67,1640,3046.67
2016-05-21 00:16:12.707317,48000,1640,3046.67
2016-05-21 00:16:12.715447,48000,1640,3053.33
2016-05-21 00:16:12.723577,48000,1640,3053.33
2016-05-21 00:16:12.731707,48000,1633.33,3046.67
2016-05-21 00:16:12.739837,47993.33,1633.33,3046.67
2016-05-21 00:16:12.747967,47993.33,1633.33,3046.67
2016-05-21 00:16:12.756097,47993.33,1633.33,3046.67
2016-05-21 00:16:12.764227,47993.33,1633.33,3046.67
2016-05-21 00:16:12.772357,47986.67,1633.33,3046.67
2016-05-21 00:16:12.780487,47986.67,1633.33,3046.67
2016-05-21 00:16:12.788617,47986.67,1633.33,3046.67
2016-05-21 00:16:12.796747,47986.67,1633.33,3040
2016-05-21 00:16:12.804878,47986.67,1633.33,3046.67
2016-05-21 00:16:12.813008,47986.67,1633.33,3046.67
2016-05-21 00:16:12.821138,47993.33,1633.33,3046.67
2016-05-21 00:16:12.829268,47993.33,1633.33,3046.67
2016-05-21 00:16:12.837398,47993.33,1633.33,3046.67
2016-05-21 00:16:12.845528,47993.33,1640,3046.67
2016-05-21 00:16:12.853658,48000,1640,3040
2016-05-21 00:16:12.861788,48000,1633.33,3040
2016-05-21 00:16:12.869918,48000,1633.33,3040
